product_id,product_name,category,subcategory,brand,price,mrp,discount_percent,description,rating,num_reviews,image_url,stock,is_featured,tags,category_enc,subcategory_enc,price_norm,rating_norm,discount_norm,reviews_norm,popularity_score
P000072,Apple Smartphone Lite 876,Electronics,Smartphone,Apple,49028.85,63895.09,23.3,"Premium quality Smartphone by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,7879,https://picsum.photos/seed/mobile14/400/400,353,False,"recommended,bestseller,smartphone",3,65,0.2450164954229345,1.0,0.5,0.315008202296643,0.585252870803825
P000073,Apple Smartphone Plus 413,Electronics,Smartphone,Apple,59551.88,77548.49,23.2,"Premium quality Smartphone by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,21761,https://picsum.photos/seed/smartphone14/400/400,297,False,"new arrival,bestseller,recommended",3,65,0.2977112619456737,0.725,0.4964788732394366,0.8704437242427879,0.6691271344708912
P000074,LG Smartphone Elite 413,Electronics,Smartphone,LG,66826.47,96993.77,31.1,"Premium quality Smartphone by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,8242,https://picsum.photos/seed/cellphone14/400/400,118,False,"bestseller,electronics,smartphone",3,65,0.3341392509943273,1.0,0.7746478873239439,0.3295322690353299,0.6315334772609571
P000075,LG Smartphone Plus 321,Electronics,Smartphone,LG,190223.63,274888.7,30.8,"Premium quality Smartphone by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",1.9,24207,https://picsum.photos/seed/iphone15/400/400,247,False,"trending,smartphone,lg",3,65,0.9520586654376096,0.2249999999999999,0.7640845070422536,0.9683111271155924,0.5435215705467954
P000076,Xiaomi Smartphone Pro 825,Electronics,Smartphone,Xiaomi,46268.15,55046.18,15.9,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.5,17507,https://picsum.photos/seed/phone15/400/400,64,False,"smartphone,trending,electronics",3,65,0.2311921081562132,0.875,0.2394366197183098,0.7002360660985075,0.6309981160922241
P000077,Sony Smartphone Pro 993,Electronics,Smartphone,Sony,127935.06,188882.82,32.3,"Premium quality Smartphone by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,406,https://picsum.photos/seed/mobile15/400/400,293,False,"recommended,bestseller,electronics",3,65,0.640144544392122,0.75,0.8169014084507041,0.0160044812547513,0.4281367797067686
P000078,Sony Smartphone Max 216,Electronics,Smartphone,Sony,193133.03,236827.29,18.4,"Premium quality Smartphone by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,2146,https://picsum.photos/seed/smartphone15/400/400,205,False,"smartphone,sony,sale",3,65,0.9666276777583248,0.675,0.3274647887323944,0.0856239747129196,0.349088109459381
P000079,Bose Smartphone Plus 221,Electronics,Smartphone,Bose,189875.0,216949.36,12.5,"Premium quality Smartphone by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,18291,https://picsum.photos/seed/cellphone15/400/400,391,False,"bestseller,sale,trending",3,65,0.9503128777269576,0.75,0.1197183098591549,0.7316048493578201,0.5740194437541103
P000080,HP Smartphone Lite 539,Electronics,Smartphone,HP,90651.38,119783.15,24.3,"Premium quality Smartphone by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.4,10011,https://picsum.photos/seed/iphone16/400/400,291,False,"hp,sale,recommended",3,65,0.4534440586281813,0.35,0.5352112676056339,0.4003120873844676,0.3603909207254087
P000081,OnePlus Smartphone Plus 277,Electronics,Smartphone,OnePlus,53663.58,61208.34,12.3,"Premium quality Smartphone by OnePlus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,18092,https://picsum.photos/seed/phone16/400/400,38,False,"sale,bestseller,new arrival",3,65,0.268225211472013,0.675,0.1126760563380281,0.7236426199335814,0.5401763254274576
P000082,Bose Smartphone Elite 823,Electronics,Smartphone,Bose,94511.58,105505.16,10.4,"Premium quality Smartphone by Bose. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,9269,https://picsum.photos/seed/mobile16/400/400,359,False,"bose,new arrival,recommended",3,65,0.4727742646364392,0.8,0.0457746478873239,0.3706237746569039,0.456584518313015
P000083,Xiaomi Smartphone Ultra 923,Electronics,Smartphone,Xiaomi,157776.78,222864.28,29.2,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,6487,https://picsum.photos/seed/smartphone16/400/400,217,False,"bestseller,new arrival,xiaomi",3,65,0.7895789247974765,1.0,0.7077464788732394,0.2593126075301084,0.5969213844665239
P000084,Xiaomi Smartphone Plus 911,Electronics,Smartphone,Xiaomi,165498.6,187957.57,11.9,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,10084,https://picsum.photos/seed/cellphone16/400/400,304,False,"trending,bestseller,smartphone",3,65,0.8282464475576148,0.625,0.0985915492957746,0.4032329052134598,0.4059202492190771
P000085,Asus Smartphone Elite 612,Electronics,Smartphone,Asus,138045.92,200148.2,31.0,"Premium quality Smartphone by Asus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,17699,https://picsum.photos/seed/iphone17/400/400,252,False,"smartphone,bestseller,new arrival",3,65,0.6907753424649303,0.575,0.7711267605633804,0.7079182171007882,0.5934403900697829
P000086,Dell Smartphone Plus 790,Electronics,Smartphone,Dell,121138.01,134818.42,10.1,"Premium quality Smartphone by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,18853,https://picsum.photos/seed/phone17/400/400,300,False,"trending,recommended,smartphone",3,65,0.6061078683783327,0.625,0.0352112676056338,0.7540911455207457,0.519213591073106
P000087,Sony Smartphone Elite 285,Electronics,Smartphone,Sony,94628.66,134917.26,29.9,"Premium quality Smartphone by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.6,19185,https://picsum.photos/seed/mobile17/400/400,223,False,"recommended,smartphone,bestseller",3,65,0.4733605504556835,0.8999999999999999,0.7323943661971831,0.7673748649621893,0.7384403576663436
P000088,Dell Smartphone Pro 978,Electronics,Smartphone,Dell,82260.27,103691.47,20.7,"Premium quality Smartphone by Dell. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,5274,https://picsum.photos/seed/smartphone17/400/400,168,False,"recommended,electronics,new arrival",3,65,0.4114250220658392,0.7749999999999999,0.4084507042253521,0.210779018125075,0.445040261977579
P000089,HP Smartphone Max 190,Electronics,Smartphone,HP,162898.64,223993.5,27.3,"Premium quality Smartphone by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.5,10311,https://picsum.photos/seed/cellphone17/400/400,129,False,"sale,recommended,trending",3,65,0.8152269764387012,0.625,0.6408450704225352,0.4123154483255311,0.4904371674773161
P000090,Samsung Smartphone Max 155,Electronics,Smartphone,Samsung,131873.42,180837.6,27.1,"Premium quality Smartphone by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.3,6151,https://picsum.photos/seed/iphone18/400/400,265,False,"recommended,new arrival,bestseller",3,65,0.6598661417535755,0.825,0.6338028169014085,0.2458688432761173,0.5111245176818523
P000091,Samsung Smartphone Elite 548,Electronics,Smartphone,Samsung,41507.09,57056.05,27.3,"Premium quality Smartphone by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.0,22885,https://picsum.photos/seed/phone18/400/400,248,False,"bestseller,new arrival,samsung",3,65,0.2073507863030252,0.75,0.6408450704225352,0.9154163165686392,0.716522471362404
P000092,Xiaomi Smartphone Pro 330,Electronics,Smartphone,Xiaomi,110615.96,152221.47,27.3,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.6,3722,https://picsum.photos/seed/mobile18/400/400,236,False,"electronics,bestseller,new arrival",3,65,0.5534180092702063,0.8999999999999999,0.6408450704225352,0.1486816308566398,0.5081653313632042
P000093,Xiaomi Smartphone Max 583,Electronics,Smartphone,Xiaomi,102264.53,126471.82,19.1,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.4,7991,https://picsum.photos/seed/smartphone18/400/400,233,False,"sale,xiaomi,trending",3,65,0.5115976729240208,0.6,0.3521126760563381,0.3194894570479734,0.4046382113752413
P000094,LG Smartphone Pro 382,Electronics,Smartphone,LG,149511.22,174667.11,14.4,"Premium quality Smartphone by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,13601,https://picsum.photos/seed/cellphone18/400/400,174,False,"trending,sale,smartphone",3,65,0.7481885881378174,0.675,0.1866197183098591,0.5439523066458608,0.4883762650725301
P000095,Xiaomi Smartphone Lite 775,Electronics,Smartphone,Xiaomi,145483.15,220950.78,34.2,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,16049,https://picsum.photos/seed/iphone19/400/400,443,False,"recommended,electronics,sale",3,65,0.7280177620366611,0.65,0.8838028169014086,0.6418997319249389,0.6172353287089398
P000096,LG Smartphone Elite 990,Electronics,Smartphone,LG,152810.66,196912.58,22.4,"Premium quality Smartphone by LG. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,6186,https://picsum.photos/seed/phone19/400/400,357,False,"sale,lg,bestseller",3,65,0.7647107514744026,0.4499999999999999,0.4683098591549295,0.247269235385908,0.3367907112583072
P000097,Samsung Smartphone Max 495,Electronics,Smartphone,Samsung,64316.09,85957.69,25.2,"Premium quality Smartphone by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,21752,https://picsum.photos/seed/mobile19/400/400,405,False,"electronics,bestseller,smartphone",3,65,0.3215683576315454,0.7749999999999999,0.5669014084507042,0.870083623414556,0.6995644794627002
P000098,Sony Smartphone Pro 995,Electronics,Smartphone,Sony,100954.94,140841.25,28.3,"Premium quality Smartphone by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.1,14432,https://picsum.photos/seed/smartphone19/400/400,51,False,"recommended,smartphone,new arrival",3,65,0.5050398146559637,0.7749999999999999,0.6760563380281691,0.5772016164526067,0.6134290164626377
P000099,Sony Smartphone Plus 176,Electronics,Smartphone,Sony,82584.75,117880.7,29.9,"Premium quality Smartphone by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.9,15389,https://picsum.photos/seed/cellphone19/400/400,400,False,"new arrival,trending,recommended",3,65,0.4130498770592488,0.725,0.7323943661971831,0.6154923378545992,0.6152814731786871
P000100,HP Smartphone Ultra 979,Electronics,Smartphone,HP,130316.49,198847.67,34.5,"Premium quality Smartphone by HP. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.7,17490,https://picsum.photos/seed/iphone20/400/400,194,False,"recommended,sale,trending",3,65,0.6520697121280543,0.675,0.8943661971830986,0.6995558756451806,0.6489994860532781
P000101,Samsung Smartphone Ultra 394,Electronics,Smartphone,Samsung,123873.43,150801.67,17.9,"Premium quality Smartphone by Samsung. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",2.8,7459,https://picsum.photos/seed/phone20/400/400,382,False,"samsung,sale,new arrival",3,65,0.6198056643783091,0.4499999999999999,0.3098591549295774,0.2982034969791541,0.3308500971821406
P000102,Apple Smartphone Pro 147,Electronics,Smartphone,Apple,89291.03,129204.17,30.9,"Premium quality Smartphone by Apple. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,10634,https://picsum.photos/seed/mobile20/400/400,407,False,"new arrival,electronics,bestseller",3,65,0.4466320163134479,0.65,0.7676056338028169,0.4252390669387428,0.5239745184989826
P000103,Sony Smartphone Ultra 911,Electronics,Smartphone,Sony,49594.29,64771.43,23.4,"Premium quality Smartphone by Sony. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.6,5905,https://picsum.photos/seed/smartphone20/400/400,87,False,"sale,trending,new arrival",3,65,0.2478479735031659,0.65,0.5035211267605634,0.2360260873044452,0.4181372995706403
P000104,OnePlus Smartphone Plus 572,Electronics,Smartphone,OnePlus,100034.78,139206.26,28.1,"Premium quality Smartphone by OnePlus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.3,20907,https://picsum.photos/seed/cellphone20/400/400,130,False,"smartphone,sale,bestseller",3,65,0.5004320527885582,0.575,0.6690140845070424,0.8362741567638938,0.6230480675434192
P000105,Xiaomi Smartphone Max 453,Electronics,Smartphone,Xiaomi,135843.57,160157.91,15.2,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",3.8,19258,https://picsum.photos/seed/iphone21/400/400,153,False,"sale,new arrival,electronics",3,65,0.679746929635987,0.7,0.2147887323943661,0.7702956827911814,0.5818217988360684
P000106,Asus Smartphone Max 973,Electronics,Smartphone,Asus,169214.48,202991.13,16.6,"Premium quality Smartphone by Asus. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",4.2,15838,https://picsum.photos/seed/phone21/400/400,54,False,"new arrival,trending,electronics",3,65,0.846853961650658,0.8,0.2640845070422536,0.6334573680630576,0.5813227548784082
P000107,Xiaomi Smartphone Max 381,Electronics,Smartphone,Xiaomi,5364.98,8128.05,34.0,"Premium quality Smartphone by Xiaomi. Features advanced technology, durable build and elegant design. Ideal for daily use. Comes with 1-year warranty.",5.0,270,https://picsum.photos/seed/mobile21/400/400,289,False,"smartphone,trending,new arrival",3,65,0.0263667875793536,1.0,0.8767605633802816,0.0105629576281358,0.5352111196768898
